,fc
EPB41L2,-0.34745755126012
EPB41L4A,1.11697371125034
EPB41L4A-AS1,0.672511176110606
EPB41L4A-DT,-0.723702897126152
EPB41L4B,-1.00825191662413
EPB41L5,-0.223179581777184
EPC1,-0.630816602505009
EPC2,0.346037645533181
EPCAM,-0.757176698007617
EPCAM-DT,-0.0934457835023619
EPDR1,-1.2787583315433
EPG5,-0.692373220365484
EPHA1,0.538299680416517
EPHA10,-0.72544867777168
EPHA2,-0.77818459425379
EPHA4,-0.909795507957473
EPHB2,-0.587343843020878
EPHB3,-0.781451402148921
EPHB4,0.246024142498665
EPHB6,-1.07992352769182
EPHX1,0.36109148215572
EPHX2,0.849404224619479
EPHX4,-0.495066383816873
EPM2A,0.0548482473864767
EPM2AIP1,0.504438992174135
EPN1,-1.27297420444184
EPN2,0.451745010729319
EPOP,0.0153384253628507
EPOR,-1.63490799540575
EPPK1,-0.026302776693552
EPRS1,-0.599878126259071
EPS15,0.642807797297075
EPS15L1,0.246774025289978
EPS8,0.0275948684740495
EPS8L1,0.072725309805507
EPS8L2,0.392085607295634
ERAL1,0.00200043483916221
ERAP1,0.0335726501856411
ERAP2,0.129630517475436
ERBB2,-0.258539631214347
ERBB3,-0.788599288114618
ERBB4,0.96116160075512
ERBIN,0.127437926558546
ERC1,-0.289635482578417
ERCC1,0.694395534516976
ERCC2,0.390501636534706
ERCC3,0.168482141540422
ERCC4,0.113071899020472
ERCC5,0.915151839104074
ERCC6,-0.0710508461532241
ERCC6L,0.486198659509704
ERCC6L2,0.200123609975839
ERCC8,0.322819636738711
EREG,-1.53055160504992
ERF,-0.129734858743404
ERFE,-1.44829744165697
ERFL,-1.86790319485663
ERG28,-0.402386666016286
ERGIC1,0.382755540421252
ERGIC2,0.23828596305076
ERGIC3,0.505078108659751
ERH,-0.126448564031936
ERI1,0.0418714833656237
ERI2,0.151227595291181
ERI3,0.121021853647975
ERICD,0.56007456499509
ERICH1,-0.293747165342073
ERICH6-AS1,0.166800931478425
ERLEC1,0.0239113040527304
ERLEC1P1,0.885458008974746
ERLIN1,-0.240532952458699
ERLIN2,0.00996715928056188
ERMAP,0.214014323094628
ERMARD,-0.136669094169837
ERMP1,-0.0624795657334895
ERN1,-0.413933193188383
ERO1A,-0.642559616405097
ERO1B,-0.523241010892722
ERP29,-0.215113249949992
ERP29P1,1.59449116573215
ERP44,-0.481887145273681
ERRFI1,0.0483822264190932
ERV3-1,0.132406734309217
ERVFRD-3,-1.14543701575031
ERVK13-1,0.281538581284464
ERVK3-1,0.311293934259621
ERVK9-11,-0.342524703483686
ERVMER34-1,-0.821406069194207
ESAM,-0.616877826366065
ESCO1,0.305877727749588
ESCO2,-0.509780357771013
ESD,0.12322942548365
ESF1,-0.502002396252589
ESPL1,-0.7281158303921
ESPN,-1.73219710665353
ESRP1,1.06344035003757
ESRP2,-0.0488397500047545
ESRRA,-0.85901149192877
ESRRAP2,-0.953975722583263
ESRRB,-1.18926808951909
ESS2,-0.220239723138728
ESYT1,0.172191541381076
ESYT2,0.260034894796206
ESYT3,-0.615570531419959
ETAA1,0.69207570094717
ETF1,-0.348654283583262
ETF1P2,1.6770440025754
ETFA,-0.363622568495643
ETFB,0.125565105097641
ETFBKMT,-0.384306625033747
ETFDH,-0.580269708492556
ETFRF1,0.998144132353542
ETHE1,0.617545159143628
ETNK1,0.814642134773868
ETNK2,-1.16217018792422
ETNPPL,0.223862496937698
ETS1,0.768734311430682
ETS2,0.7381757963905
ETV2,-1.24857130250281
ETV3,0.139739019940744
ETV4,-1.0321178450004
ETV5,0.424633264043699
ETV6,0.336884392364614
ETV7,-1.05587636109556
EVA1A,-1.23587690298233
EVA1C,-0.616084874732737
EVC,0.792652723499886
EVC2,0.638260400308333
EVI2B,-5.29005086991596
EVI5,-0.165990238971468
EVI5L,0.502486426566526
EVL,0.0782455707761294
EVPL,-1.0082138396146
EWSR1,-0.0658930578322931
EXD1,0.250993380238928
EXD2,-0.845771646568886
EXD3,-0.580151660191161
EXO1,-0.321982206519989
EXO5,0.214007545946602
EXOC1,-0.230837038633953
EXOC2,-0.620723030367161
EXOC3,-0.0412834596829459
EXOC3-AS1,1.48144262268364
EXOC3L1,-0.0575593258777987
EXOC4,0.404627064124935
EXOC5,-0.990082231705438
EXOC5P1,0.0729149319150209
EXOC6,0.162535343966855
EXOC6B,0.0378111184467466
EXOC7,-0.317634405942059
EXOC8,-0.0879255951035056
EXOG,-0.113060157436752
EXOSC1,0.315540971936483
EXOSC10,0.174594570070306
EXOSC2,-0.0415661329600115
EXOSC3,-0.175999553947963
EXOSC3P1,-1.06195934810455
EXOSC4,0.020937523293955
EXOSC5,-0.0878983371089126
EXOSC6,-0.223298272499472
EXOSC7,-0.0681628621917063
EXOSC8,-0.263439584735071
EXOSC9,-0.022228707131437
EXPH5,0.126294685910654
EXT1,0.271369540783909
EXT2,0.84541968722813
EXTL2,0.179161107080247
EXTL3,1.09804489726081
EYA3,-0.3839811458685
EYS,0.0567958668463116
EZH1,0.173784515892482
EZH2,-0.231945474985102
EZR,-0.324853437720597
F10,-0.640696672388252
F11-AS1,0.213843822032838
F11R,0.246502323281651
F12,-0.774121749652994
F13A1,0.123104958843076
F2R,-0.898591197515001
F2RL1,-0.272025460250449
F2RL2,-1.77185424639889
F3,1.55419872092108
F5,-6.31632176053801
F8,0.621978153420226
F8A1,0.117222040047516
F8A2,-0.0806497363442452
F8A3,0.0254519229871255
FA2H,-0.211128026947666
FAAH,-0.567544505055487
FAAH2,-0.152894843868793
FAAHP1,-0.189226692347153
FAAP100,-1.08666263674988
FAAP20,-0.542096123046171
FAAP24,0.530036219947707
FABP3,-2.62785665813549
FABP5,0.0314767085060433
FABP5P1,0.328075089125421
FABP5P2,-0.562024838667507
FABP5P7,-0.0663883349976517
FADD,-0.385037223428226
FADS1,0.331356726931875
FADS2,0.195204091847212
FADS3,-0.871389611732221
FADS6,1.21704536591103
FAF1,-0.243773845129116
FAF2,-0.317308058506158
FAH,0.652931962513156
FAHD1,-0.503183521296515
FAHD2A,0.34366041302878
FAHD2B,-0.287725579074769
FAHD2CP,-0.374993786601226
FAIM,-0.670669805010942
FAM102A,-0.4545531032918
FAM102B,1.03669885760363
FAM104A,0.0756596083963351
FAM106A,0.0804344520710606
FAM106C,3.17433003465197
FAM107B,0.237015186010367
FAM110A,-0.164486152241388
FAM110C,-0.141952783219725
FAM111A,0.926292861590037
FAM111A-DT,0.424489781702763
FAM111B,-0.395947072127935
FAM114A1,0.123841472210883
FAM114A2,0.0238835222903699
FAM117A,-0.263779570787996
FAM117B,-1.0776208324094
FAM118A,-0.282385817157444
FAM118B,0.0748208323492947
FAM120A,0.608029752144548
FAM120AOS,0.343920471100224
FAM120B,-0.247561767176551
FAM120C,0.189739685192977
FAM122A,0.349020679185811
FAM122B,0.503356261163964
FAM122C,-0.650909005969799
FAM124A,-0.626615026218572
FAM126A,0.386184960963619
FAM126B,-1.743010908379
FAM131A,-0.0716276035894484
FAM131C,-0.579634848450962
FAM133B,0.892186142836599
FAM133CP,0.485458294491928
FAM133DP,0.963447521646706
FAM135A,-0.948636809301621
FAM135B,-4.78324823162061
FAM136A,-0.209283958441087
FAM138C,3.02794135432067
FAM13A,0.193953275693941
FAM13A-AS1,0.565984584012341
FAM13B,-0.23903873314731
FAM149A,0.113516255514339
FAM149B1,-0.0942275404632752
FAM151B,-1.55069441091898
FAM153A,-4.2359956512814
FAM153B,-1.08793544126874
FAM155B,0.590962338712212
FAM156A,0.0721644501553315
FAM156B,0.154285813954685
FAM157A,0.255410811936593
FAM157B,-0.0110723566145986
FAM157C,-0.034779391498362
FAM160A1,1.85041173076628
FAM160A1-DT,-4.62284449015153
FAM160A2,-0.219367211674748
FAM160B1,-1.12700781906005
FAM160B2,-0.618468251213153
FAM161A,0.230727152734602
FAM161B,0.00442728846496972
FAM162A,0.720822870439969
FAM166B,1.07153261380594
FAM166C,3.52091837791832
FAM167A,0.696417706490856
FAM167B,-0.609784112840954
FAM168A,-0.419727200227722
FAM168B,-0.194592887999725
FAM169A,-0.782090038575876
FAM171A1,0.770618172157196
FAM171A2,-0.578557284893657
FAM171B,-0.4329457808474
FAM172A,-0.282047546477521
FAM174A,-0.4228172057127
FAM174B,0.163406822698514
FAM174C,0.501820208477307
FAM177A1,-0.0915866765457084
FAM177B,-4.62284449015153
FAM178B,0.864806458258325
FAM182A,0.261571238224966
FAM182B,0.718568220730638
FAM183A,3.017786892797
FAM184A,0.411284011986133
FAM185A,0.225732074096228
FAM186B,2.78810137442974
FAM187A,1.61763148600915
FAM187B2P,-0.708301747764017
FAM189A1,-5.88528709880115
FAM189A2,0.910884093105429
FAM189B,-0.287912274169986
FAM192BP,0.358293661028927
FAM193A,0.156650205198927
FAM193B,-0.351284930264253
FAM199X,-1.58097254028503
FAM200A,0.590284095205371
FAM200B,0.601308328198858
FAM201A,0.122738554139544
FAM204A,0.463122328277978
FAM207A,0.442168895734636
FAM207BP,-0.0118653212049167
FAM20B,0.0274335283358484
FAM20C,0.274061640000728
FAM210A,0.10883001461192
FAM210B,0.891754612973006
FAM214A,0.145430133074404
FAM214B,-0.480422002165641
FAM216A,0.374092566192485
FAM217B,-0.609657478931946
FAM218A,1.79620049261007
FAM219A,-0.107008645586427
FAM219B,0.713595729763298
FAM21FP,0.298905374602315
FAM220A,-0.497830341315263
FAM220CP,-2.97114902966826
FAM221A,0.382748692866812
FAM222B,-0.641682736498704
FAM223A,0.0824018109299681
FAM223B,0.0824018109299681
FAM224A,-0.19415051408645
FAM224B,-0.212442627812782
FAM225A,0.91370501063396
FAM225B,1.24673065667358
FAM226B,-0.217942730387708
FAM227A,0.836596691022566
FAM227B,0.651451195794744
FAM228B,1.03109659482166
FAM229B,0.27251522449813
FAM234A,-0.215445082022176
FAM234B,0.586296416288413
FAM241A,0.866825399641109
FAM241B,0.108816979110747
FAM243A,0.358677562858371
FAM243B,-0.0997703594088273
FAM24B,0.654981716964323
FAM27B,-1.42444275317211
FAM27C,0.81321786009554
FAM27E3,1.04719879287857
FAM32A,1.09313302145575
FAM3A,0.266903127471621
FAM3B,-3.99511851037335
FAM3C,-1.91476647033387
FAM43A,-1.27985863926363
FAM50A,-0.100224362513736
FAM50B,0.322345432709813
FAM53A,-0.199236444919925
FAM53B,-0.858661246889376
FAM53C,0.123226802371097
FAM66A,0.736740533578398
FAM66B,1.39004111374311
FAM66C,1.21820328752685
FAM66D,0.594345711473546
FAM71E1,0.455637142932168
FAM72A,0.187350777158449
FAM72B,0.364482991325665
FAM72C,0.289778002480603
FAM72D,0.29196186224897
FAM76A,-0.396298231856723
FAM76B,0.430219311929926
FAM78A,0.553009189109863
FAM81A,-0.610722996172514
FAM83A,0.211141460926735
FAM83B,-2.33990784237642
FAM83D,0.606047335382733
FAM83F,-2.76798492440365
FAM83G,0.67166258978211
FAM83H,-0.373277510750312
FAM86B1,0.859059558524995
FAM86B2,0.119349082024219
FAM86B3P,1.55750183131075
FAM86C2P,0.0684392677210524
FAM86DP,0.862729683086141
FAM86EP,-0.854747360550007
FAM86FP,-0.917020315680816
FAM86JP,0.592861102575516
FAM87A,-2.50246450552728
FAM89A,-0.166306279476435
FAM89B,-1.35329201148088
FAM8A1,-0.498258191623993
FAM90A25P,0.421417176920845
FAM90A2P,0.949779166920257
FAM91A1,-0.318050234234227
FAM91A2P,0.791860681858828
FAM91A3P,0.144237235903705
FAM92A,0.27625230437916
FAM92A1P1,-0.17504228248508
FAM95B1,-0.908829933674173
FAM95C,-0.41665753270862
FAM96AP2,-0.314791645965654
FAM98A,-0.126888572687801
FAM98B,0.301268090124567
FAM98C,-0.641941211523145
FAN1,0.149509959743218
FANCA,-0.445150964686327
FANCB,-0.501321424698402
FANCC,-0.139348055252353
FANCD2,-0.00987872353665438
FANCD2OS,-0.43620445880711
FANCE,0.308840538298282
FANCF,1.08598372343328
FANCG,0.137687510842857
FANCI,-0.310957337522833
FANCL,-0.216595552214791
FANCM,6.35565925847793E-4
FANK1,0.430327405332463
FAR1,0.434449110775337
FAR2,-1.4349642318099
FAR2P2,0.664560570551305
FAR2P3,0.92694368789196
FARP1,0.368606247369765
FARP2,-0.190824332191095
FARS2,0.237902345433117
FARSA,0.351349782155538
FARSB,0.301204995037123
FAS,-0.0858150958218521
FASN,0.299001731480792
FASTK,-0.334560827929773
FASTKD1,0.3610191779268
FASTKD2,-0.22474007936873
FASTKD3,0.507700056100074
FASTKD5,-0.388107899406427
FAT1,-0.143571986412023
FAT4,-0.214624172141237
FAU,-0.120806146602615
FAUP1,0.699996593117241
FAXC,-0.0392786384524288
FAXDC2,0.163811712912763
FBF1,0.762909676499171
FBH1,-0.386327159320797
FBL,0.0686112376873772
FBLIM1,0.557196233772285
FBLL1,-0.10965566581045
FBLN1,1.2999150389785
FBLN2,-1.6998963660873
FBLN5,-0.847235594321861
FBLN7,-0.209298372113345
FBN1,1.51518758139547
FBP1,0.38484832592161
FBP2,-1.25095405343181
FBRS,0.500787362541751
FBRSL1,-0.450443984063733
FBXL12,-0.347690232956335
FBXL13,1.33903586856417
FBXL15,-0.736588185137754
FBXL16,-0.522681514309601
FBXL17,0.264205001455391
FBXL18,0.34181982583061
FBXL19,-0.242240339518835
FBXL19-AS1,0.626722120451483
FBXL2,-0.0699335172394631
FBXL20,0.286874624591734
FBXL3,-0.713651882565717
FBXL4,0.285011422945
FBXL5,0.316809124944517
FBXL6,0.186712806099179
FBXL7,-4.62284449015153
FBXL8,-0.87515175099331
FBXO10,-0.582473113632704
FBXO11,0.121123353088269
FBXO15,-0.44970956218217
FBXO16,-0.118745183072204
FBXO17,0.0705397631681339
FBXO2,0.685239458428752
FBXO21,0.621636239660153
FBXO22,-0.589392863390771
FBXO24,-0.352664879592937
FBXO25,0.287879683956289
FBXO27,-0.292048039054066
FBXO28,0.201833643306447
FBXO3,0.135582121426076
FBXO30,-0.410069680459706
FBXO31,-0.382898139086297
FBXO32,0.69044107088533
FBXO33,-0.74702092126542
FBXO34,-0.0751212197509881
FBXO36,0.342876551129549
FBXO38,0.540301387373501
FBXO4,-0.4691561120377
FBXO41,-0.228915828830677
FBXO42,-0.0474027371999882
FBXO43,0.568170227757899
FBXO44,0.459618955689875
FBXO45,0.803863728012868
FBXO46,-0.189916338008523
FBXO48,-0.512493043095794
FBXO5,-0.170784244083436
FBXO6,0.253523182853129
FBXO7,-0.167095677888707
FBXO8,0.455821910826151
FBXO9,0.00280300782331787
FBXW11,0.351716838937721
FBXW11P1,0.301795800150787
FBXW2,-0.635515495719184
FBXW4,0.249704538121709
FBXW4P1,1.37968815918166
FBXW5,-0.247102406905949
FBXW7,0.292236084133079
FBXW8,-1.18795308203741
FBXW9,0.348313173780585
FCER1G,-2.17963236632306
FCF1,-0.961671750861969
FCF1P2,-1.86935016839763
FCGBP,-0.203794591346753
FCGR2A,-0.642161726868499
FCGR2B,-1.89256448430104
FCGRT,-0.422626702115331
FCHO1,-0.415348136598449
FCHO2,-0.0967889199092366
FCHSD1,-0.0420849897339255
FCHSD2,-0.437817608398273
FCMR,0.740475111875428
FCN3,-0.59274350564618
FCRLB,0.464319607233944
FCSK,-0.324195719302061
FDFT1,0.00148237578158299
FDPS,-0.557155612528949
FDPSP2,0.0633861600116751
FDPSP7,1.01740962421923
FDPSP8,-3.40151206767085
FDX1,-0.234114942987745
FDX1P1,0.944943132428891
FDX2,-0.334869493272295
FDXACB1,0.292022348154956
FDXR,0.460928630345482
FECH,-0.314174231131096
FEM1A,0.319330160767587
FEM1B,-0.24862189714763
FEM1C,-0.368246695178192
FEN1,0.327416439324393
FER,-7.53455040156577E-4
FER1L4,-1.27514353396111
FER1L6,1.36217276481592
FERMT1,0.514936254862718
FERMT2,0.671448268506268
FES,0.0951076313772621
FEZ1,0.428137209329848
FEZ2,-0.13463587868078
FEZF1,-1.3714151037672
FEZF1-AS1,0.773829944766396
FGA,-0.449756415693503
FGB,-0.151590112761177
FGD1,0.150687890103143
FGD3,0.0907058117868483
FGD4,0.548716952915229
FGD5-AS1,-0.317144297943384
FGD6,0.587495625293124
FGF11,-0.130307900034208
FGF12,0.42184514431872
FGF14,-3.67123984899321
FGF17,-1.56182802084942
FGF2,0.380616118112764
FGF21,0.281344987999316
FGF22,-2.98173017722791
FGF7P3,0.668899008522404
FGF7P4,-0.0624024179363956
FGF7P5,-0.731215827110829
FGF7P6,0.291136405322274
FGF8,-6.10441450263419
FGFBP1,1.57477324842728
FGFBP3,1.19565861058573
FGFR1,-0.565373707368248
FGFR1OP,0.411495332458693
FGFR1OP2,0.0429633968736388
FGFR2,-0.794314886556895
FGFR3,0.381182965906551
FGFR4,-0.209024432397235
FGFRL1,-0.269461076961036
FGG,0.284421409946708
FGGY,0.168643675894386
FGL1,-7.14090943265014
FH,0.13998008670834
FHAD1,-0.340877339746488
FHDC1,0.837379401050869
FHIT,0.392212866919874
FHL1,1.15726336803416
FHL2,-0.658766016769036
FHL3,-0.0293788281894629
FHOD1,-0.0147357645382414
FHOD3,0.237772399542556
FHP1,0.282294112756802
FIBCD1,-0.807544432294445
FIBP,0.430573954869902
FICD,2.3101546721079
FIG4,-0.3347999182538
FIGN,-1.27761496045773
FIGNL1,0.0368392665544386
FIP1L1,-0.840105108385229
FIS1,0.716910316699731
FITM2,-0.673812179348571
FIZ1,1.07475079534417
FJX1,0.312729117370018
FKBP10,0.20572090764222
FKBP11,0.413330349122552
FKBP14,0.946410365202754
FKBP15,-0.0954039735811
FKBP1A,0.0648531245038928
FKBP1B,-0.911310115698293
FKBP1C,0.185535023463928
FKBP2,0.33788087663411
FKBP3,-0.129947774906451
FKBP4,-0.0296715505222841
FKBP4P6,-1.5573898694679
FKBP5,-1.01851724710481
FKBP7,0.609999129122318
FKBP8,-0.134442672492481
FKBP9,-0.00245016284785542
FKBP9P1,0.343616696903681
FKBPL,0.189113366203988
FKRP,1.29680498449839
FKTN,-0.263916289562359
FLACC1,-1.38234169924898
FLAD1,-0.246004264664287
FLCN,-0.121230397311628
FLG,0.145687053729468
FLG-AS1,0.0520372947987848
FLII,-0.238648271894376
FLNA,-0.208192519528472
FLNB,-0.285122367679128
FLNC,-0.287726941139844
FLNC-AS1,-0.243268807800256
FLOT1,-0.280743215618661
FLOT2,-0.0527901623354064
FLRT2,-0.46430688991607
FLT3LG,0.148871801828486
FLT4,0.134332431650821
FLVCR1,-0.289322574162704
FLVCR1-DT,0.0103875171203664
FLVCR2,-0.517171119802616
FLYWCH1,-0.00827696774095348
FLYWCH2,-0.663715887747011
FMC1,1.21404254049219
FMN1,-1.26004431790375
FMN2,-0.84096732806074
FMNL1,-1.30221060968732
FMNL2,0.340054516201342
FMNL3,0.644052540268559
FMO1,-0.702720497351981
FMO4,-0.301663035212169
FMO5,-0.490352734676809
FMO6P,-4.78324823162061
FMR1,0.180540818221165
FN1,-0.549210620949547
FN3K,-0.458064242944202
FN3KRP,0.745848237536379
FNBP1,-0.662068804439708
FNBP1L,-0.524143168078947
FNBP4,-0.0856891368097466
FNDC1,-0.0836685759035156
FNDC10,0.241306254981687
FNDC11,0.0438437980599624
FNDC3A,-0.069951654759274
FNDC3B,0.446602563421846
FNDC4,-1.97172759131512
FNDC8,-5.62254670469505
FNIP1,0.373482338477257
FNIP2,1.32306952433063
FNTA,-0.171322906509778
FNTB,-0.742391030474198
FO082796.1,-0.704748265142484
FO393400.1,-0.424088089151885
FO393409.1,0.56771675848156
FO393411.1,-0.34300081652982
FO393418.1,-0.740971023104767
FOCAD,-0.199207712244527
FOLR1,-0.844985714075701
FOPNL,1.26216013309731
FOS,-0.423791682915938
FOSB,1.68276176713455
FOSL1,1.63313391630703
FOSL2,-0.0104956114363347
FOXA1,0.191279687521243
FOXA2,-0.487015722087304
FOXA3,2.92024798208567
FOXC1,-0.0529232175767367
FOXD1,0.242443014386059
FOXD2,-0.684325233595054
FOXD2-AS1,0.605508220262946
FOXD3,-1.04510605104623
FOXD3-AS1,-0.568026265049225
FOXD4L1,3.39144234218115
FOXD4L3,-0.44179727619982
FOXD4L4,1.06824394059138
FOXD4L5,0.886853431346935
FOXD4L6,-0.154598504120595
FOXE1,0.189995575385221
FOXJ2,0.305235569214068
FOXJ3,0.235502733386953
FOXK1,-0.377705334584396
FOXK2,-0.322032369034367
FOXL1,0.102700439417925
FOXL2,-0.335021026890019
FOXM1,0.217941201166274
FOXN1,0.31905540001255
FOXN2,-0.427857642221998
FOXN3,0.370532830980196
FOXN3-AS1,0.769632076465162
FOXO1,-0.978221796399398
FOXO1B,-3.0573927647048
FOXO3,0.161570142669904
FOXO3B,-1.8904025784811
FOXO4,-0.116661044973342
FOXO6,-0.0689354695340053
FOXP1,0.0640150489897198
FOXP4,1.8111723480394
FOXP4-AS1,0.830619374221439
FOXRED1,0.32592706283753
FOXRED2,-0.405680923743236
FOXS1,-1.89959617519171
FP236241.1,1.16367941248235
FP236241.2,0.67417939621148
FP236315.2,0.379015665684137
FP236383.3,1.03417112715865
FP236383.4,0.254095490180296
FP236383.5,0.253355339419579
FP236383.6,-0.992653793799155
FP236383.7,0.53829192227301
FP236383.8,-0.702397196796235
FP236383.9,-1.41904126941344
FP325331.1,-0.364976400161559
FP325335.1,1.94717819332614
FP565260.1,0.506534186828892
FP565260.2,0.0254944852470952
FP565260.3,-0.213671083390695
FP565260.6,0.279044228564998
FP671120.10,-0.457230107048526
FP671120.12,-2.03639332111834
FP671120.2,-0.45901405094288
FP671120.4,0.379904675807556
FP671120.5,-1.25056788172206
FP671120.6,0.379015665684137
FP671120.7,0.253742404068738
FP671120.8,0.234000429573828
FP700111.2,-0.371679617452912
FPGS,0.0690640067265545
FPGT,-0.898778807953298
FRA10AC1,-0.743734213872369
FRAS1,-0.598601177311821
FRAT1,-0.371744904016554
FRAT2,0.811377943721365
FREM2,-0.711146124674684
FRG1,0.305454478728825
FRG1BP,1.55393202280565
FRG1CP,-0.244105886010612
FRG1HP,0.555951275301528
FRG1JP,0.481716224279717
FRK,-2.85854989189278
FRMD3,-1.46490511576501
FRMD4A,0.780960971087368
FRMD4B,-0.282264154763665
FRMD5,-0.247296139781782
FRMD6,0.0864293933366313
FRMD6-AS1,0.349265684148412
FRMD8,0.902691326328719
FRMPD1,-1.43642607601617
FRMPD3,0.456801307803299
FRRS1,-0.144496651282775
FRS2,-0.736305961204071
FRS3,-0.989753052635971
FRY,-1.50510257014067
FRYL,-0.223784717916979
FSBP,0.464086617381375
FSCN1,0.324222784753926
FSCN1P1,-0.118694370935301
FSCN2,-1.53719084325995
FSD1,1.14380765530694
FSD1L,1.07911202130169
FSIP1,-4.18032577944996
FST,2.16874804545889
FSTL1,-0.407547375240975
FSTL3,-0.969004710452486
FSTL5,-5.5794873985854
FTCDNL1,-0.20580738428653
FTH1,-1.01318129577006
FTH1P1,-1.58280498924446
FTH1P10,-1.04335254167757
FTH1P11,-1.09341718264561
FTH1P12,-0.982433447248337
FTH1P15,-2.48000736509876
FTH1P16,-0.931180395944106
FTH1P2,-0.857481626520134
FTH1P20,-0.801824241780827
FTH1P23,-1.0759812534604
FTH1P3,-0.650109526864645
FTH1P4,-0.633201167598712
FTH1P5,-1.21028595020011
FTH1P7,-1.00400336125479
FTH1P8,-1.2341480673285
FTL,0.269476568133573
FTLP14,-0.719976445282506
FTLP2,-0.976973856016278
FTLP3,-0.263720696228056
FTLP6,-0.830994178053431
FTO,-0.346215439794573
FTSJ1,0.449927402864694
FTSJ3,-0.107000392827521
FTX,-1.57753218544545
FUBP1,-0.355777630354403
FUBP3,0.333679103316522
FUCA1,-1.11784646259064
FUCA2,0.859325419830914
FUNDC1,0.0817344147680982
FUNDC2,-0.5030457574987
FUNDC2P1,-0.59473063213371
FUOM,-0.901987302649005
FURIN,-0.686832445053434
FUS,-0.128281141530664
FUT1,0.300001533149075
FUT10,0.10734752533738
FUT11,-0.552896038641255
FUT2,3.12001342557406
FUT4,0.118062181678334
FUT5,-0.26892144437397
FUT8,0.128927168033735
FUT8-AS1,0.879527295763308
FUZ,-0.136440420506249
FXN,0.335193324329039
FXR1,-0.276791445661256
FXR2,-0.122202692880223
FXYD1,-1.77165134210832
FXYD5,-0.274564017505627
FXYD6,-1.13273342486053
FXYD7,-0.887553747257757
FYCO1,-0.514199345654499
FYN,-0.299978335299934
FYTTD1,0.206578961336013
FZD1,-0.539893792256974
FZD2,0.247548580652663
FZD3,-0.0656131554623013
FZD4-DT,0.532299786130445
FZD5,-0.389321139411179
FZD6,0.191844752582696
FZD7,-0.494642391691963
FZD8,-0.413316830250333
FZD9,-0.0766024159465428
FZR1,-0.49457365826833
G0S2,0.725996705470357
G2E3,0.0306032419162621
G3BP1,0.180325164688105
G3BP1P1,-1.60448701541781
G3BP2,-1.60440552541585
G6PC3,-0.333101181864189
G6PD,0.42186575808544
GAA,0.415252724473009
GAB1,-1.08558438185639
GAB2,0.414851643343539
GAB3,0.381292125168506
GABARAP,-0.259691456095369
GABARAPL1,-0.530786420772571
GABARAPL2,0.312062681710334
GABBR1,-1.00306111707713
GABBR2,-0.209490578852965
GABPA,0.427777231905588
GABPAP,-0.246117755176142
GABPB1,0.306679901004717
GABPB1-AS1,1.094005161744
